,Unnamed: 0_slurp,sample,Profile ID,profile_location,samp_method,date,lat,lon,d10,d16,d25,d30,d50,d60,d75,d84,d90,Mean Grain Size dm [mm],Geometrical mean dg [mm],Sorting Index 1 ds,Fredle - Index,Grain Size std,Geometric Standard Deviation,Skewness,Kurtosis,Coefficient of uniformity - Cu,Curvature coefficient - Cc,Carling and Reader (1982) [Porosity],Wu and Wang (2006) [Porosity],Wooster et al. (2008) [Porosity],Frings et al. (2011)  [Porosity],User input [Porosity],Carling and Reader (1982) [Estimated kf],Wu and Wang (2006) [Estimated kf],Wooster et al. (2008) [Estimated kf]_slurp,Frings et al. (2011)  [Estimated kf],User input [Estimated kf],250,125,63,31.5,16,8,4,2,1,0.5,0.25,0.125,0.063,0.031,0.0039,6.00E-05,dp_position,H_m,depth_slurp,comment,slurp_rate1,slurp_rate2,slurp_rate3,slurp_rate4,slurp_rate_final,wl,wl_stick,z_bed,z_watersurface,lz,operator,Unnamed: 0_kf,site_name,depth_kf,depth_sat_zone,wl_only_unsat,Wooster et al. (2008) [Estimated kf]_kf
122,100,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,11,0.46,0.23,,0.429,0.405,,,0.417,-0.047,,130.087,130.04,0.183,Bustamante,100,E,0.23,0.23,,0.000147076
123,99,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,9,0.46,0.29,,0.294,0.306,,,0.3,-0.047,,130.087,130.04,0.243,Bustamante,99,E,0.29,0.29,,8.60E-05
124,98,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,7,0.46,0.35,,0.915,0.917,,,0.916,-0.047,,130.087,130.04,0.303,Bustamante,98,E,0.35,0.35,,0.000224389
125,97,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,5,0.46,0.41,,2.2,2.12,,,2.16,-0.047,,130.087,130.04,0.363,Bustamante,97,E,0.41,0.41,,0.00044083
126,96,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,3,0.46,0.47,,10.2,10,,,10.1,-0.047,,130.087,130.04,0.423,Bustamante,96,E,0.47,0.47,,0.001612544
127,95,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,1,0.46,0.53,,12.5,12.1,,,12.3,-0.047,,130.087,130.04,0.483,Bustamante,95,E,0.53,0.53,,0.001754066
128,110,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,15,0.51,0.06,,4.2,3.79,,,3.995,0.14,,,,0.2,,110,E,0.06,0.06,,0.001366398
129,109,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,13,0.51,0.12,,,1.23,1.22,,1.225,0.14,,,,0.26,,109,E,0.12,0.12,,0.0003454
130,108,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,11,0.51,0.18,,1.14,,,,1.14,0.14,,,,0.32,,108,E,0.18,0.18,,0.00024577
131,107,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,9,0.51,0.24,,1.27,1.25,,,1.26,0.14,,,,0.38,,107,E,0.24,0.24,,0.0002377
132,106,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,7,0.51,0.3,,5.01,5,,,5.005,0.14,,,,0.44,,106,E,0.3,0.3,,0.000818555
133,105,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,5,0.51,0.36,,8.7,8.67,,,8.685,0.14,,,,0.5,,105,E,0.36,0.36,,0.00124826
134,104,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,3,0.51,0.42,,16.1,17,,,16.55,0.14,,,,0.56,,104,E,0.42,0.42,,0.002185377
135,103,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,1,0.51,0.48,,13,,13.3,,13.15,0.14,,,,0.62,,103,E,0.48,0.48,,0.001567087
136,118,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,15,0.55,0.02,,4.28,4,,,4.14,0.285,,,,0.305,,118,E,0.02,0.02,,0.000695803
137,117,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,13,0.55,0.08,,,3.87,,,3.87,0.285,,,,0.365,,117,E,0.08,0.08,,0.000801923
138,116,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,12,0.55,0.11,,1.41,1.31,,,1.36,0.285,,,,0.395,,116,E,0.11,0.11,,0.000242357
139,115,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,9,0.55,0.2,,,3.51,,,3.51,0.285,,,,0.485,,115,E,0.2,0.2,,0.000529458
140,114,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,7,0.55,0.26,,10.5,10.4,,,10.45,0.285,,,,0.545,,114,E,0.26,0.26,,0.001213629
141,113,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,5,0.55,0.32,,,16.5,,,16.5,0.285,,,,0.605,,113,E,0.32,0.32,,0.001729594
142,112,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,3,0.55,0.38,,24.3,24,,,24.15,0.285,,,,0.665,,112,E,0.38,0.38,,0.002305968
143,111,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,1,0.55,0.44,,28.2,,,,28.2,0.285,,,,0.725,,111,E,0.44,0.44,,0.002471165
144,151,F-1,474.2,1,UL,13.07.2022,8.382366798,49.82259938,0.290329949,0.337218274,0.407550761,0.446624365,0.972610723,2.092307692,5.42516269,7.829587852,12.28831169,5.358067295,1.624893874,4.818522598,0.337218274,15.23261794,2.149333845,11.07934844,165.1841513,7.206654697,0.328372995,0.43592857,0.341137194,0.232545409,0.260617302,,0.00020931,7.35E-05,1.72E-05,2.60E-05,,100,100,100,96.71971419,94.64111725,84.63786944,69.6654758,59.53231569,50.76323482,36.83013966,4.839233517,0.227346541,0.064956155,0,0,0,15,0.125,0.445,,5.42,5.27,,,5.345,-0.368,-0.245,130.259,129.891,0.077,,151,F,0.445,0.2,-0.245,0.005060778
145,150,F-1,474.2,1,UL,13.07.2022,8.382366798,49.82259938,0.290329949,0.337218274,0.407550761,0.446624365,0.972610723,2.092307692,5.42516269,7.829587852,12.28831169,5.358067295,1.624893874,4.818522598,0.337218274,15.23261794,2.149333845,11.07934844,165.1841513,7.206654697,0.328372995,0.43592857,0.341137194,0.232545409,0.260617302,,0.00020931,7.35E-05,1.72E-05,2.60E-05,,100,100,100,96.71971419,94.64111725,84.63786944,69.6654758,59.53231569,50.76323482,36.83013966,4.839233517,0.227346541,0.064956155,0,0,0,13,0.125,0.505,,7.73,,,,7.73,-0.368,-0.245,130.259,129.891,0.137,,150,F,0.505,0.26,-0.245,0.004025028
146,149,F-1,474.2,1,UL,13.07.2022,8.382366798,49.82259938,0.290329949,0.337218274,0.407550761,0.446624365,0.972610723,2.092307692,5.42516269,7.829587852,12.28831169,5.358067295,1.624893874,4.818522598,0.337218274,15.23261794,2.149333845,11.07934844,165.1841513,7.206654697,0.328372995,0.43592857,0.341137194,0.232545409,0.260617302,,0.00020931,7.35E-05,1.72E-05,2.60E-05,,100,100,100,96.71971419,94.64111725,84.63786944,69.6654758,59.53231569,50.76323482,36.83013966,4.839233517,0.227346541,0.064956155,0,0,0,10,0.125,0.595,,8.75,8.49,,,8.62,-0.368,-0.245,130.259,129.891,0.227,,149,F,0.595,0.35,-0.245,0.002750925
147,148,F-1,474.2,1,UL,13.07.2022,8.382366798,49.82259938,0.290329949,0.337218274,0.407550761,0.446624365,0.972610723,2.092307692,5.42516269,7.829587852,12.28831169,5.358067295,1.624893874,4.818522598,0.337218274,15.23261794,2.149333845,11.07934844,165.1841513,7.206654697,0.328372995,0.43592857,0.341137194,0.232545409,0.260617302,,0.00020931,7.35E-05,1.72E-05,2.60E-05,,100,100,100,96.71971419,94.64111725,84.63786944,69.6654758,59.53231569,50.76323482,36.83013966,4.839233517,0.227346541,0.064956155,0,0,0,9,0.125,0.625,,9.03,8.75,,,8.89,-0.368,-0.245,130.259,129.891,0.257,,148,F,0.625,0.38,-0.245,0.002584124
148,147,F-1,474.2,1,UL,13.07.2022,8.382366798,49.82259938,0.290329949,0.337218274,0.407550761,0.446624365,0.972610723,2.092307692,5.42516269,7.829587852,12.28831169,5.358067295,1.624893874,4.818522598,0.337218274,15.23261794,2.149333845,11.07934844,165.1841513,7.206654697,0.328372995,0.43592857,0.341137194,0.232545409,0.260617302,,0.00020931,7.35E-05,1.72E-05,2.60E-05,,100,100,100,96.71971419,94.64111725,84.63786944,69.6654758,59.53231569,50.76323482,36.83013966,4.839233517,0.227346541,0.064956155,0,0,0,7,0.125,0.685,,4.48,4.37,,,4.425,-0.368,-0.245,130.259,129.891,0.317,,147,F,0.685,0.44,-0.245,0.000925732
149,146,F-1,474.2,1,UL,13.07.2022,8.382366798,49.82259938,0.290329949,0.337218274,0.407550761,0.446624365,0.972610723,2.092307692,5.42516269,7.829587852,12.28831169,5.358067295,1.624893874,4.818522598,0.337218274,15.23261794,2.149333845,11.07934844,165.1841513,7.206654697,0.328372995,0.43592857,0.341137194,0.232545409,0.260617302,,0.00020931,7.35E-05,1.72E-05,2.60E-05,,100,100,100,96.71971419,94.64111725,84.63786944,69.6654758,59.53231569,50.76323482,36.83013966,4.839233517,0.227346541,0.064956155,0,0,0,5,0.125,0.745,,8.03,7.67,,,7.85,-0.368,-0.245,130.259,129.891,0.377,,146,F,0.745,0.5,-0.245,0.001494827
150,145,F-1,474.2,1,UL,13.07.2022,8.382366798,49.82259938,0.290329949,0.337218274,0.407550761,0.446624365,0.972610723,2.092307692,5.42516269,7.829587852,12.28831169,5.358067295,1.624893874,4.818522598,0.337218274,15.23261794,2.149333845,11.07934844,165.1841513,7.206654697,0.328372995,0.43592857,0.341137194,0.232545409,0.260617302,,0.00020931,7.35E-05,1.72E-05,2.60E-05,,100,100,100,96.71971419,94.64111725,84.63786944,69.6654758,59.53231569,50.76323482,36.83013966,4.839233517,0.227346541,0.064956155,0,0,0,3,0.125,0.805,,10.6,10.1,,,10.35,-0.368,-0.245,130.259,129.891,0.437,,145,F,0.805,0.56,-0.245,0.001755926
152,159,F-2,474.2,2,FC,13.07.2022,8.382321072,49.82258559,0.224845679,0.26612206,0.298076923,0.315829625,0.386840432,0.422345836,0.475603942,0.844637681,4.992,5.08962502,0.474106232,1.781536761,0.26612206,21.39394372,2.04729285,6.468973315,52.24117738,1.878380931,1.050395776,0.53616883,0.386075068,0.243646462,0.333315868,,0.000132704,2.83E-05,4.68E-06,1.54E-05,,100,100,96.32945389,96.32945389,94.98657117,92.52461952,89.16741271,89.03312444,84.95971352,81.87108326,11.45926589,4.207699194,2.05908684,0,0,0,15,0.485,0.085,,3.28,3.39,,,3.335,0.95,,,,1.035,,159,F,0.085,0.085,,0.000220724
153,158,F-2,474.2,2,FC,13.07.2022,8.382321072,49.82258559,0.224845679,0.26612206,0.298076923,0.315829625,0.386840432,0.422345836,0.475603942,0.844637681,4.992,5.08962502,0.474106232,1.781536761,0.26612206,21.39394372,2.04729285,6.468973315,52.24117738,1.878380931,1.050395776,0.53616883,0.386075068,0.243646462,0.333315868,,0.000132704,2.83E-05,4.68E-06,1.54E-05,,100,100,96.32945389,96.32945389,94.98657117,92.52461952,89.16741271,89.03312444,84.95971352,81.87108326,11.45926589,4.207699194,2.05908684,0,0,0,13,0.485,0.145,,5.07,5.08,,,5.075,0.95,,,,1.095,,158,F,0.145,0.145,,0.000304426
154,157,F-2,474.2,2,FC,13.07.2022,8.382321072,49.82258559,0.224845679,0.26612206,0.298076923,0.315829625,0.386840432,0.422345836,0.475603942,0.844637681,4.992,5.08962502,0.474106232,1.781536761,0.26612206,21.39394372,2.04729285,6.468973315,52.24117738,1.878380931,1.050395776,0.53616883,0.386075068,0.243646462,0.333315868,,0.000132704,2.83E-05,4.68E-06,1.54E-05,,100,100,96.32945389,96.32945389,94.98657117,92.52461952,89.16741271,89.03312444,84.95971352,81.87108326,11.45926589,4.207699194,2.05908684,0,0,0,11,0.485,0.205,,6.01,6.02,6.06,,6.03,0.95,,,,1.155,,157,F,0.205,0.205,,0.000377532
155,156,F-2,474.2,2,FC,13.07.2022,8.382321072,49.82258559,0.224845679,0.26612206,0.298076923,0.315829625,0.386840432,0.422345836,0.475603942,0.844637681,4.992,5.08962502,0.474106232,1.781536761,0.26612206,21.39394372,2.04729285,6.468973315,52.24117738,1.878380931,1.050395776,0.53616883,0.386075068,0.243646462,0.333315868,,0.000132704,2.83E-05,4.68E-06,1.54E-05,,100,100,96.32945389,96.32945389,94.98657117,92.52461952,89.16741271,89.03312444,84.95971352,81.87108326,11.45926589,4.207699194,2.05908684,0,0,0,9,0.485,0.265,,7.78,7.89,,,7.835,0.95,,,,1.215,,156,F,0.265,0.265,,0.000438193
156,155,F-2,474.2,2,FC,13.07.2022,8.382321072,49.82258559,0.224845679,0.26612206,0.298076923,0.315829625,0.386840432,0.422345836,0.475603942,0.844637681,4.992,5.08962502,0.474106232,1.781536761,0.26612206,21.39394372,2.04729285,6.468973315,52.24117738,1.878380931,1.050395776,0.53616883,0.386075068,0.243646462,0.333315868,,0.000132704,2.83E-05,4.68E-06,1.54E-05,,100,100,96.32945389,96.32945389,94.98657117,92.52461952,89.16741271,89.03312444,84.95971352,81.87108326,11.45926589,4.207699194,2.05908684,0,0,0,7,0.485,0.325,,6.55,6.65,,,6.6,0.95,,,,1.275,,155,F,0.325,0.325,,0.000377199
157,154,F-2,474.2,2,FC,13.07.2022,8.382321072,49.82258559,0.224845679,0.26612206,0.298076923,0.315829625,0.386840432,0.422345836,0.475603942,0.844637681,4.992,5.08962502,0.474106232,1.781536761,0.26612206,21.39394372,2.04729285,6.468973315,52.24117738,1.878380931,1.050395776,0.53616883,0.386075068,0.243646462,0.333315868,,0.000132704,2.83E-05,4.68E-06,1.54E-05,,100,100,96.32945389,96.32945389,94.98657117,92.52461952,89.16741271,89.03312444,84.95971352,81.87108326,11.45926589,4.207699194,2.05908684,0,0,0,5,0.485,0.385,,6.49,6.55,,,6.52,0.95,,,,1.335,,154,F,0.385,0.385,,0.000388432
158,153,F-2,474.2,2,FC,13.07.2022,8.382321072,49.82258559,0.224845679,0.26612206,0.298076923,0.315829625,0.386840432,0.422345836,0.475603942,0.844637681,4.992,5.08962502,0.474106232,1.781536761,0.26612206,21.39394372,2.04729285,6.468973315,52.24117738,1.878380931,1.050395776,0.53616883,0.386075068,0.243646462,0.333315868,,0.000132704,2.83E-05,4.68E-06,1.54E-05,,100,100,96.32945389,96.32945389,94.98657117,92.52461952,89.16741271,89.03312444,84.95971352,81.87108326,11.45926589,4.207699194,2.05908684,0,0,0,3,0.485,0.445,,5.75,5.59,,,5.67,0.95,,,,1.395,,153,F,0.445,0.445,,0.000297095
159,152,F-2,474.2,2,FC,13.07.2022,8.382321072,49.82258559,0.224845679,0.26612206,0.298076923,0.315829625,0.386840432,0.422345836,0.475603942,0.844637681,4.992,5.08962502,0.474106232,1.781536761,0.26612206,21.39394372,2.04729285,6.468973315,52.24117738,1.878380931,1.050395776,0.53616883,0.386075068,0.243646462,0.333315868,,0.000132704,2.83E-05,4.68E-06,1.54E-05,,100,100,96.32945389,96.32945389,94.98657117,92.52461952,89.16741271,89.03312444,84.95971352,81.87108326,11.45926589,4.207699194,2.05908684,0,0,0,1,0.485,0.505,,1,0.962,1,,0.987333333,0.95,,,,1.455,,152,F,0.505,0.505,,4.96E-05
160,167,F-3,474.2,3,FC,13.07.2022,8.382272946,49.82256596,0.157021104,0.191574675,0.243405032,0.266717604,0.353453545,0.396821516,0.461873472,0.551034483,8.04,5.214123475,0.324906528,1.695978489,0.191574675,18.04488597,2.28356749,7.407623745,84.5896821,2.527185875,1.141695065,0.547065859,0.390948555,0.218708707,0.320052858,,0.000116752,2.36E-05,2.51E-06,1.04E-05,,100,100,100,91.40239605,91.40239605,89.99295278,88.30162086,87.10359408,85.83509514,83.7914024,26.14517266,4.4397463,1.62085976,0,0,0,15,0.53,0.04,,6.83,7.45,,,7.14,0.345,,,,0.385,,167,F,0.04,0.04,,0.001199792
161,166,F-3,474.2,3,FC,13.07.2022,8.382272946,49.82256596,0.157021104,0.191574675,0.243405032,0.266717604,0.353453545,0.396821516,0.461873472,0.551034483,8.04,5.214123475,0.324906528,1.695978489,0.191574675,18.04488597,2.28356749,7.407623745,84.5896821,2.527185875,1.141695065,0.547065859,0.390948555,0.218708707,0.320052858,,0.000116752,2.36E-05,2.51E-06,1.04E-05,,100,100,100,91.40239605,91.40239605,89.99295278,88.30162086,87.10359408,85.83509514,83.7914024,26.14517266,4.4397463,1.62085976,0,0,0,13,0.53,0.1,,12.3,11.9,,,12.1,0.345,,,,0.445,,166,F,0.1,0.1,,0.001693325
